1 , 22833173.375000
1 , 22634890.317000
1 , 23649914.010000
2 , 12053949.264000
2 , 12096722.651000
2 , 11945421.739000
4 , 6165315.529000
4 , 6052917.523000
4 , 5800624.428000
8 , 2861152.353000
8 , 2944012.906000
8 , 2899418.882000
16 , 1546693.705000
16 , 1593123.461000
16 , 1514400.838000
32 , 820889.515000
32 , 814130.880000
32 , 816006.214000
48 , 1232557.085000
48 , 1209786.124000
48 , 1211724.169000
