1 , 21436847.959000
1 , 21396835.382000
1 , 21596793.866000
2 , 10997445.519000
2 , 11164445.670000
2 , 10692172.523000
4 , 5762302.506000
4 , 5743798.239000
4 , 5893977.644000
8 , 3083203.823000
8 , 2929634.138000
8 , 3070957.097000
16 , 1515186.942000
16 , 1654917.965000
16 , 1567941.182000
32 , 854724.155000
32 , 914377.480000
32 , 953657.268000
48 , 1454619.677000
48 , 1172155.086000
48 , 1661567.004000
