1 , 49242362.303000
1 , 48721314.385000
1 , 48785677.177000
2 , 26035591.984000
2 , 26880095.010000
2 , 27857420.274000
4 , 15234023.739000
4 , 14712433.411000
4 , 15323803.049000
8 , 8205640.195000
8 , 7467446.749000
8 , 7830858.430000
16 , 3927053.889000
16 , 3803572.845000
16 , 4051796.043000
32 , 2588798.191000
32 , 2354638.711000
32 , 2204610.083000
48 , 3289585.557000
48 , 3013872.534000
48 , 3658665.192000
