Bin+(MC), 10, 256, 205699.809000
Bin+(MC), 10, 256, 226516.293000
Bin+(MC), 10, 256, 202560.691000
BF(MC), 10, 512, 686056.771000
BF(MC), 10, 512, 1058984.220000
BF(MC), 10, 512, 653836.378000
BF(MC), 10, 512, 675516.928000
BF(MC), 10, 512, 1721497.535000
BF(MC), 10, 512, 585711.754000
BF(MC), 10, 512, 634363.640000
BF(MC), 10, 512, 638439.710000
BF(MC), 10, 512, 701165.548000
BF(MC), 10, 512, 932913.064000
Bin+(MC), 10, 512, 585525.030000
Bin+(MC), 10, 512, 221610.854000
Bin+(MC), 10, 512, 239887.962000
Bin+(MC), 10, 512, 238399.647000
Bin+(MC), 10, 512, 246071.856000
Bin+(MC), 10, 512, 259883.686000
Bin+(MC), 10, 512, 255437.086000
Bin+(MC), 10, 512, 300430.108000
Bin+(MC), 10, 512, 236735.804000
Bin+(MC), 10, 512, 250779.384000
BF(MC), 10, 1024, 1417482.906000
BF(MC), 10, 1024, 1316569.457000
BF(MC), 10, 1024, 1339618.890000
BF(MC), 10, 1024, 1450465.646000
BF(MC), 10, 1024, 1246517.112000
BF(MC), 10, 1024, 1293106.556000
BF(MC), 10, 1024, 1569635.951000
BF(MC), 10, 1024, 1189736.499000
BF(MC), 10, 1024, 1347111.378000
BF(MC), 10, 1024, 1144772.195000
Bin+(MC), 10, 1024, 507476.866000
Bin+(MC), 10, 1024, 325770.463000
Bin+(MC), 10, 1024, 324881.909000
Bin+(MC), 10, 1024, 321370.650000
Bin+(MC), 10, 1024, 319577.543000
Bin+(MC), 10, 1024, 324932.476000
Bin+(MC), 10, 1024, 321924.818000
Bin+(MC), 10, 1024, 325900.142000
Bin+(MC), 10, 1024, 318753.588000
Bin+(MC), 10, 1024, 329951.108000
BF(MC), 10, 1024, 1312765.634000
BF(MC), 10, 1024, 1340558.087000
BF(MC), 10, 1024, 1356506.348000
BF(MC), 10, 1024, 1367954.957000
BF(MC), 10, 1024, 1346818.419000
BF(MC), 10, 1024, 1341343.278000
BF(MC), 10, 1024, 1369309.868000
BF(MC), 10, 1024, 1384572.407000
BF(MC), 10, 1024, 1386615.919000
BF(MC), 10, 1024, 1405662.018000
Bin+(MC), 10, 1024, 2052674.508000
Bin+(MC), 10, 1024, 307449.429000
Bin+(MC), 10, 1024, 306197.541000
Bin+(MC), 10, 1024, 322000.256000
Bin+(MC), 10, 1024, 347050.866000
Bin+(MC), 10, 1024, 341149.701000
Bin+(MC), 10, 1024, 336113.340000
Bin+(MC), 10, 1024, 345262.197000
Bin+(MC), 10, 1024, 353503.155000
Bin+(MC), 10, 1024, 340963.836000
BF(MC), 10, 1024, 1382317.556000
BF(MC), 10, 1024, 1366100.478000
BF(MC), 10, 1024, 1362032.623000
BF(MC), 10, 1024, 2964767.383000
BF(MC), 10, 1024, 1159464.528000
BF(MC), 10, 1024, 1242046.308000
BF(MC), 10, 1024, 1658074.490000
BF(MC), 10, 1024, 1548123.176000
BF(MC), 10, 1024, 1319361.457000
BF(MC), 10, 1024, 1361948.796000
Bin+(MC), 10, 1024, 679906.610000
Bin+(MC), 10, 1024, 313668.144000
Bin+(MC), 10, 1024, 323964.100000
Bin+(MC), 10, 1024, 350126.707000
Bin+(MC), 10, 1024, 347706.187000
Bin+(MC), 10, 1024, 350202.016000
Bin+(MC), 10, 1024, 328076.555000
Bin+(MC), 10, 1024, 327864.349000
Bin+(MC), 10, 1024, 426241.906000
Bin+(MC), 10, 1024, 326136.046000
BF(MC), 10, 2048, 2765647.228000
BF(MC), 10, 2048, 2338713.953000
BF(MC), 10, 2048, 2905213.076000
BF(MC), 10, 2048, 2501470.803000
BF(MC), 10, 2048, 2089281.208000
BF(MC), 10, 2048, 1783082.863000
